artistName,averageUserRating,averageUserRatingForCurrentVersion,contentAdvisoryRating,fileSizeBytes,isGameCenterEnabled,minimumOsVersion,price,primaryGenreId,releaseDate,trackName,userRatingCount,,
Libii HK Limited,4.49584,4.49584,12+,797569024,FALSE,12,0,6014,2023-01-29T08:00:00Z,SuitU: Fashion Avatar Dress UP,7686,,
"Rarefied Atmosphere, Inc.",3.93103,3.93103,12+,6903808,FALSE,15,0,6014,2023-08-03T07:00:00Z,Atmosphere TV,29,,
JoyBox Studio Limited,4.76823,4.76823,17+,320443392,FALSE,12,0,6014,2021-07-24T07:00:00Z,Bingo Golden - Win Cash,28092,,
New Star Games,4.45734,4.45734,12+,25399296,FALSE,12.1,0,6014,2021-06-24T07:00:00Z,Retro Goal,26451,,
Onetap Global Limited,4.41833,4.41833,12+,144956416,TRUE,13,0,6014,2022-04-17T07:00:00Z,Tap Master - Take Blocks Away,23957,,
Digital Extremes,0,0,17+,104138752,FALSE,14,0,6014,2024-02-20T08:00:00Z,Warframe,0,,
Koality Game LLC,4.35784,4.35784,4+,100804608,FALSE,12,0,6014,2023-05-22T07:00:00Z,Hoop Land,612,,
SUPERSONIC STUDIOS LTD,4.76736,4.76736,12+,175943680,FALSE,12,0,6014,2020-06-05T07:00:00Z,Emoji Puzzle!,147643,,
Sunday.gg,3.69231,3.69231,4+,312672256,FALSE,12,0,6014,2023-12-22T08:00:00Z,Sand Castle: Tap & Build,26,,
SUPERSONIC STUDIOS LTD,4.59755,4.59755,9+,368398336,FALSE,12,0,6014,2022-08-06T07:00:00Z,Cat Evolution!,12295,,
Toppluva AB,4.53929,4.53929,9+,898538496,TRUE,13,0,6014,2020-01-22T08:00:00Z,Grand Mountain Adventure,7419,,
Tap Q Games,4.49697,4.49697,12+,245673984,FALSE,12,0,6014,2022-07-21T07:00:00Z,ASMR Simulator-Makeover&Relax,20311,,
TECHVISION PTE. LTD.,4.67629,4.67629,4+,524946432,FALSE,11,0,6014,2020-11-24T08:00:00Z,Hotel Craze® Design Makeover,30422,,
"Jadu AR, Inc.",4.8492,4.8492,9+,327579648,FALSE,16,0,6014,2023-10-10T07:00:00Z,Jadu: Fight in AR,4337,,
"Lucky Day Entertainment, Inc.",4.92483,4.92483,17+,393083904,FALSE,12,0,6014,2022-06-07T07:00:00Z,Bingo Stars - Win Real Money,24560,,
"ChengDu Starunion Interactive Entertainment Technology Co., Ltd.",4.51886,4.51886,9+,216707072,TRUE,11,0,6014,2021-06-23T07:00:00Z,The Ants: Underground Kingdom,22719,,
nanobitsoftware.com,4.67174,4.67174,17+,858430464,TRUE,12,0,6014,2021-12-20T08:00:00Z,"Winked: Choose, Swipe, Flirt",18412,,
KAYAC Inc.,4.61083,4.61083,17+,134795264,FALSE,12,0,6014,2023-07-27T07:00:00Z,Ragdoll Break: Let's destroy!,10461,,
Ondrej Rusnak,4.64017,4.64017,9+,1092426752,FALSE,12,0,6014,2023-07-06T07:00:00Z,GossipMaster,478,,
"NewPubCo, Inc",4.63947,4.63947,4+,244494336,FALSE,13,0,6014,2023-04-25T07:00:00Z,Number Crunch: Match Game,11239,,
Galaxy Play Technology Limited,4.65496,4.65496,12+,1271461888,FALSE,13,0,6014,2021-04-12T07:00:00Z,The Walking Dead: Survivors,72357,,
Metacore Games Oy,4.56357,4.56357,4+,251203584,FALSE,13,0,6014,2020-09-16T07:00:00Z,Merge Mansion,149807,,
Pazu Games Ltd,4.39835,4.39835,4+,130173952,FALSE,12,0,6014,2020-04-28T07:00:00Z,Baby care game & Dress up,26720,,
Bananaz Studios Ltd.,4.72806,4.72806,17+,213037056,FALSE,11,0,6014,2022-09-23T07:00:00Z,Slots Cash™ - Win Real Money!,25035,,
Dennis Vukanovic,4.359,4.359,12+,270746624,FALSE,11,0,6014,2019-09-07T07:00:00Z,Granny: Chapter Two,15323,,
Garusoft LLC,4.3605,4.3605,12+,306771968,FALSE,11,0,6014,2019-01-23T11:30:43Z,SAKURA School Simulator,16954,,
Hitapps Inc,4.70381,4.70381,4+,227315712,FALSE,13,0,6014,2022-06-02T07:00:00Z,Blockin' Color - Block Puzzle,16942,,
thatgamecompany,4.83448,4.83448,9+,2279942144,TRUE,12,0,6014,2019-07-21T12:38:07Z,Sky: Children of the Light,227997,,
Crazy Labs,4.63903,4.63903,12+,235774976,FALSE,12,0,6014,2022-02-17T08:00:00Z,Dessert DIY,211456,,
RUBY OYUN VE YAZILIM DANISMANLIK SANAYI TICARET ANONIM SIRKETI,4.49772,4.49772,4+,188006400,FALSE,12.5,0,6014,2023-08-01T07:00:00Z,Sand Bricks,2194,,
Gameloft,4.60801,4.60801,17+,2734261248,TRUE,11,0,6014,2013-06-07T08:47:56Z,Gangstar Vegas - Mafia action,142120,,
Playdead,4.34293,4.34293,12+,739636224,TRUE,13,0,6014,2017-12-14T08:38:07Z,Playdead's INSIDE,27157,,
Matchingham Games,4.47322,4.47322,12+,413870080,FALSE,12.5,0,6014,2022-06-26T07:00:00Z,Impossible Date: Tricky Riddle,91959,,
Aviagames Inc.,4.84124,4.84124,17+,611256320,FALSE,12,0,6014,2022-04-19T07:00:00Z,Blockolot:Win Real Cash,11647,,
Uniqo Lab.,4.47609,4.47609,12+,129258496,FALSE,13,0,6014,2021-10-14T07:00:00Z,Headbands: Charades for Adults,4852,,
SUPERSONIC STUDIOS LTD,4.61254,4.61254,9+,320941056,FALSE,12,0,6014,2021-12-14T08:00:00Z,My Mini Mart,110022,,
Max Games Studios,4.80477,4.80477,12+,554056704,TRUE,12,0,6014,2016-03-10T17:18:21Z,Stick War: Legacy,55602,,
Doodle Mobile Limited,4.81445,4.81445,4+,140687360,FALSE,10,0,6014,2019-08-27T07:00:00Z,Solitaire - Card Solitaire,127394,,
Product Madness,4.55693,4.55693,17+,411208704,FALSE,13,0,6014,2017-07-14T18:24:56Z,Cashman Casino Slots Games,182523,,
Easybrain,4.74533,4.74533,12+,168546304,FALSE,14,0,6014,2018-06-26T02:13:14Z,Jigsaw Puzzles - Puzzle Games,859929,,
Kefir,4.55741,4.55741,17+,1021414400,TRUE,11,0,6014,2017-06-12T13:47:05Z,Last Day on Earth: Survival,88015,,
Lunime Inc.,4.31676,4.31676,9+,155611136,FALSE,11,0,6014,2020-08-16T07:00:00Z,Gacha Club,131017,,
Lumos Games Teknoloji Yazilim ve Pazarlama Anonim Sirketi,4.51011,4.51011,9+,174488576,FALSE,12,0,6014,2022-09-16T07:00:00Z,Pasta Machine,445,,
Topsmart Mobile Ltd.,4.57143,4.57143,4+,298701824,FALSE,14,0,6014,2023-12-11T08:00:00Z,Nostal Solitaire Card Game,91,,
SpinX Games Limited,4.70052,4.70052,17+,322903040,FALSE,11,0,6014,2018-03-16T19:39:21Z,Jackpot World™ - Casino Slots,268913,,
Office Create Corp.,3.97465,3.97465,4+,374832128,TRUE,13,0,6014,2022-06-17T07:00:00Z,Cooking Mama: Cuisine!,355,,
Mad Hook,4.40466,4.40466,12+,819766272,FALSE,12,0,6014,2018-08-31T09:17:43Z,Highway Drifter,53655,,
Jose Dias,3.65306,3.65306,4+,329049088,FALSE,12.5,0,6014,2023-03-04T08:00:00Z,Car'n Click,49,,
3DTUNING LLC,4.04094,4.04094,4+,160750592,TRUE,12.2,0,6014,2014-12-30T12:44:22Z,3DTuning: Car Game & Simulator,19689,,
Deepak Gurijala,4.53906,4.53906,12+,427231232,FALSE,12,0,6014,2023-02-04T08:00:00Z,Military Academy 3D,5697,,
"Scopely, Inc.",4.76445,4.76445,4+,274846720,FALSE,12,0,6014,2023-03-23T07:00:00Z,Garden Joy: Design Game,4046,,
"HIGGS TECHNOLOGY CO., LIMITED",4.71513,4.71513,12+,284375040,FALSE,13,0,6014,2021-11-24T08:00:00Z,Bubble Boxes : Match 3D,8467,,
"BUILDING-BLOCKS NETWORK TECHNOLOGY CO.,LIMITED",4.67333,4.67333,12+,1555332096,TRUE,12,0,6014,2023-09-05T07:00:00Z,Puzzles & Chaos: Frozen Castle,4396,,
SUPERSONIC STUDIOS LTD,4.54143,4.54143,12+,840472576,FALSE,11,0,6014,2022-01-26T08:00:00Z,Become a Queen,108516,,
Essam Zahid,4.23416,4.23416,4+,568574976,FALSE,11,0,6014,2022-10-16T07:00:00Z,Car Driving Stunt Racing Games,4971,,
Etermax,4.64565,4.64565,4+,480543744,FALSE,11,0,6014,2018-10-23T20:11:51Z,Trivia Crack 2,274912,,
nanobitsoftware.com,4.70341,4.70341,12+,353179648,FALSE,12,0,6014,2015-04-30T10:47:59Z,Hollywood Story®: Fashion Star,95967,,
Zeroo Gravity Games LLC,4.74348,4.74348,17+,356941824,FALSE,10,0,6014,2020-03-28T07:00:00Z,Cash Tornado™ Slots - Casino,100356,,
Longwind Studio,4.9156,4.9156,12+,229300224,FALSE,12,0,6014,2021-11-24T08:00:00Z,Ball Sort - Color Puzzle Games,34051,,
EVOLVE TECHNOLOGIES GROUP LIMITED,4.71582,4.71582,17+,214746112,FALSE,12,0,6014,2023-12-18T08:00:00Z,Golden Clover - LushSpire,2706,,
AI Games FZ,4.68916,4.68916,12+,198167552,FALSE,13,0,6014,2022-04-13T07:00:00Z,Spot The Hidden Differences,98749,,
ponos corporation,4.51129,4.51129,9+,208347136,FALSE,12,0,6014,2014-09-17T03:15:18Z,The Battle Cats,35242,,
ADONE PTE. LTD.,4.79014,4.79014,4+,205681664,FALSE,12,0,6014,2023-12-03T08:00:00Z,Traffic Hour - Car Escape,2292,,
Voodoo,4.54502,4.54502,12+,183503872,FALSE,11,0,6014,2017-10-11T12:56:12Z,Dune!,510450,,
"GOODROID,Inc.",4.46993,4.46993,4+,341015552,FALSE,12,0,6014,2021-10-19T07:00:00Z,Hospital Escaper,25904,,
CarX Technologies,4.59661,4.59661,4+,3036991488,TRUE,11,0,6014,2018-12-04T20:41:05Z,CarX Drift Racing 2,33300,,
Mad Brain Games LTD,4.55687,4.55687,4+,225140736,TRUE,13,0,6014,2020-03-09T07:00:00Z,Word Farm Adventure,2277,,
games mint,4.04348,4.04348,17+,158054400,FALSE,12,0,6014,2023-12-28T08:00:00Z,Solitaire Classic Game by Mint,23,,
IVYMOBILE INTERNATIONAL ENTERPRISE LIMITED,4.93886,4.93886,4+,307812352,FALSE,12,0,6014,2022-03-25T07:00:00Z,Magicabin,4040,,
Moon Active,4.56585,4.56585,12+,304402432,FALSE,12.5,0,6014,2021-07-07T07:00:00Z,Zen Match - Relaxing Puzzle,233303,,
Doan Le Quyen,4.44961,4.44961,4+,182721536,FALSE,12,0,6014,2018-12-20T00:42:09Z,Music Tiles 2 - Fun Piano Game,6330,,
Tiny Games,4.26513,4.26513,4+,128045056,TRUE,13,0,6014,2013-09-24T22:26:52Z,Cookie Clickers,3915,,
Bolga Games,4.57673,4.57673,12+,368964608,FALSE,12.4,0,6014,2021-04-21T07:00:00Z,Judgment Day: Angel of God,61573,,
ONESOFT GLOBAL PTE. LTD.,2.33333,2.33333,17+,353192960,TRUE,12,0,6014,2024-01-31T08:00:00Z,"Wood Nuts, Bolts and Screws",3,,
壮 李,4.82355,4.82355,4+,254554112,FALSE,12,0,6014,2023-07-26T07:00:00Z,Magic paper dolls games DIY,9839,,
Easybrain,4.56426,4.56426,12+,154930176,FALSE,14,0,6014,2022-12-18T08:00:00Z,Backgammon - Board Games,32031,,
WARGAMING Group Limited,4.83833,4.83833,4+,432091136,FALSE,12.4,0,6014,2020-03-11T07:00:00Z,Bowling Crew,67059,,
"PeopleFun, Inc.",4.25915,4.25915,17+,227026944,TRUE,12,0,6014,2018-01-06T01:49:56Z,Bricks n Balls,76095,,
BANDAI NAMCO Entertainment America Inc.,4.43722,4.43722,4+,436068352,TRUE,12,0,6014,2008-10-18T06:02:17Z,PAC-MAN,60693,,
AI Games FZ,4.53867,4.53867,12+,297495552,FALSE,13,0,6014,2021-03-14T08:00:00Z,Paper Fold,305608,,
Essam Zahid,4.09482,4.09482,12+,548118528,FALSE,12,0,6014,2022-12-02T08:00:00Z,City Gangster Crime Car Games,1255,,
WGT,4.5061,4.5061,4+,258456576,TRUE,12,0,6014,2013-10-16T07:50:56Z,WGT Golf,103729,,
Illusion Labs,4.74469,4.74469,4+,1229740032,FALSE,11,0,6014,2018-04-11T09:28:19Z,Touchgrind BMX 2,121475,,
GAMEHAUS LIMITED,4.59928,4.59928,17+,168710144,FALSE,12,0,6014,2021-03-26T07:00:00Z,Whispers - Interactive Stories,29889,,
NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD,4.67875,4.67875,17+,4335050752,TRUE,10,0,6014,2022-08-31T07:00:00Z,Lost Light™: PC Available,30149,,
GAMETION GLOBAL TECHNOLOGIES PTE LIMITED,3.81371,3.81371,4+,190069760,TRUE,11,0,6014,2016-02-20T21:07:16Z,Ludo King,16893,,
Vuong Can Quoc,4.7079,4.7079,9+,263808000,FALSE,12,0,6014,2024-01-12T08:00:00Z,DOP Fun: Delete One Part,291,,
AXLEBOLT LTD,4.4524,4.4524,17+,2738551808,TRUE,13,0,6014,2018-03-28T15:55:15Z,Standoff 2,64250,,
Artifex Mundi S.A.,4.57731,4.57731,12+,230921216,FALSE,11,0,6014,2020-09-02T07:00:00Z,Unsolved: Hidden Mystery Games,16492,,
Nuverse,4.77093,4.77093,9+,271028224,FALSE,11,0,6014,2022-10-18T07:00:00Z,MARVEL SNAP,108546,,
ChillGaming,4.07789,4.07789,17+,2201981952,FALSE,14,0,6014,2022-04-30T07:00:00Z,One State RP・Open World Online,2606,,
Hoa Pham,4.26753,4.26753,17+,258610176,FALSE,12,0,6014,2023-08-23T07:00:00Z,City Survival Challenge,7143,,
IGG.COM,4.69649,4.69649,12+,2018230272,FALSE,12,0,6014,2021-09-15T07:00:00Z,Doomsday: Last Survivors,45919,,
Playflux,4.6943,4.6943,4+,233132032,FALSE,12,0,6014,2022-03-07T08:00:00Z,Jigsaw Puzzles HD 2023,68443,,
Freeplay LLC,4.56254,4.56254,12+,181468160,FALSE,12,0,6014,2021-07-14T07:00:00Z,Fidget Toys Trading: 3D Pop It,70920,,
HYPERMONK GAMES OYUN YAZILIM PAZARLAMA VE DANISMANLIK ANONIM SIRKETI,4.69975,4.69975,4+,394226688,FALSE,12,0,6014,2022-09-22T07:00:00Z,Drift 2 Drag,39071,,
Optime Software LLC,4.54179,4.54179,4+,87625728,FALSE,12,0,6014,2009-04-18T17:28:16Z,Chess ∙,169122,,
Voodoo,4.64642,4.64642,17+,524967936,FALSE,13,0,6014,2023-06-27T07:00:00Z,Sniper Siege: Defend & Destroy,14073,,
Voodoo,4.67163,4.67163,12+,440779776,FALSE,13,0,6014,2021-06-21T07:00:00Z,Collect Em All! Clear the Dots,512025,,
Panoramik Games,4.09638,4.09638,9+,558564352,TRUE,12.2,0,6014,2017-09-13T16:03:56Z,Mighty Party: Battle Heroes,23481,,
Hong Son Truong,4.07143,4.07143,4+,208846848,FALSE,12,0,6014,2023-11-29T08:00:00Z,DIY Boba: Bubble Tea Simulator,14,,
Electronic Arts,4.66486,4.66486,4+,183558144,FALSE,12.2,0,6014,2016-07-05T16:39:56Z,NBA LIVE Mobile Basketball,471638,,
Moreno Maio,4.77721,4.77721,4+,178444288,FALSE,12,0,6014,2017-02-20T23:25:50Z,Antistress - Relaxing games,22757,,
Galaxy Play Technology Limited,4.65496,4.65496,12+,1271461888,FALSE,13,0,6014,2021-04-12T07:00:00Z,The Walking Dead: Survivors,72357,,
"NewPubCo, Inc",4.63947,4.63947,4+,244494336,FALSE,13,0,6014,2023-04-25T07:00:00Z,Number Crunch: Match Game,11239,,
Ondrej Rusnak,4.64017,4.64017,9+,1092426752,FALSE,12,0,6014,2023-07-06T07:00:00Z,GossipMaster,478,,
Metacore Games Oy,4.56357,4.56357,4+,251203584,FALSE,13,0,6014,2020-09-16T07:00:00Z,Merge Mansion,149807,,
Pazu Games Ltd,4.39835,4.39835,4+,130173952,FALSE,12,0,6014,2020-04-28T07:00:00Z,Baby care game & Dress up,26720,,
Dennis Vukanovic,4.359,4.359,12+,270746624,FALSE,11,0,6014,2019-09-07T07:00:00Z,Granny: Chapter Two,15323,,
Hitapps Inc,4.70381,4.70381,4+,227315712,FALSE,13,0,6014,2022-06-02T07:00:00Z,Blockin' Color - Block Puzzle,16942,,
Garusoft LLC,4.3605,4.3605,12+,306771968,FALSE,11,0,6014,2019-01-23T11:30:43Z,SAKURA School Simulator,16954,,
thatgamecompany,4.83448,4.83448,9+,2279942144,TRUE,12,0,6014,2019-07-21T12:38:07Z,Sky: Children of the Light,227997,,
Cleverside,4.65946,4.65946,12+,261214208,FALSE,13,0,6014,2021-03-23T07:00:00Z,Bright Objects・Search and find,80664,,
RUBY OYUN VE YAZILIM DANISMANLIK SANAYI TICARET ANONIM SIRKETI,4.49772,4.49772,4+,188006400,FALSE,12.5,0,6014,2023-08-01T07:00:00Z,Sand Bricks,2194,,
Crazy Labs,4.63903,4.63903,12+,235774976,FALSE,12,0,6014,2022-02-17T08:00:00Z,Dessert DIY,211456,,
Gameloft,4.60801,4.60801,17+,2734261248,TRUE,11,0,6014,2013-06-07T08:47:56Z,Gangstar Vegas - Mafia action,142120,,
Matchingham Games,4.47322,4.47322,12+,413870080,FALSE,12.5,0,6014,2022-06-26T07:00:00Z,Impossible Date: Tricky Riddle,91959,,
Playdead,4.34293,4.34293,12+,739636224,TRUE,13,0,6014,2017-12-14T08:38:07Z,Playdead's INSIDE,27157,,
Aviagames Inc.,4.84124,4.84124,17+,611256320,FALSE,12,0,6014,2022-04-19T07:00:00Z,Blockolot:Win Real Cash,11647,,
Gimica GmbH,4.55999,4.55999,4+,199869440,FALSE,12.5,0,6014,2024-01-31T08:00:00Z,Chef's Quest: Match Sensation,25,,
SUPERSONIC STUDIOS LTD,4.61254,4.61254,9+,320941056,FALSE,12,0,6014,2021-12-14T08:00:00Z,My Mini Mart,110022,,
Doodle Mobile Limited,4.81445,4.81445,4+,140687360,FALSE,10,0,6014,2019-08-27T07:00:00Z,Solitaire - Card Solitaire,127394,,
"NewPubCo, Inc",4.05047,4.05047,17+,878785536,FALSE,13,0,6014,2020-08-06T07:00:00Z,Spades - Classic Card Game,2140,,
Product Madness,4.55693,4.55693,17+,411208704,FALSE,13,0,6014,2017-07-14T18:24:56Z,Cashman Casino Slots Games,182523,,
Kefir,4.55741,4.55741,17+,1021414400,TRUE,11,0,6014,2017-06-12T13:47:05Z,Last Day on Earth: Survival,88015,,
Easybrain,4.74533,4.74533,12+,168546304,FALSE,14,0,6014,2018-06-26T02:13:14Z,Jigsaw Puzzles - Puzzle Games,859929,,
Lunime Inc.,4.31676,4.31676,9+,155611136,FALSE,11,0,6014,2020-08-16T07:00:00Z,Gacha Club,131017,,
"BoomBit, Inc.",4.00547,4.00547,12+,280045568,FALSE,12,0,6014,2020-12-21T08:00:00Z,Base Jump Wing Suit Flying,3471,,
"Calm Sea Enterprise, S.L.",4.6369,4.6369,4+,305818624,TRUE,15,0,6014,2016-03-24T00:06:17Z,Steve - Widget Game,118512,,
SpinX Games Limited,4.70052,4.70052,17+,322903040,FALSE,11,0,6014,2018-03-16T19:39:21Z,Jackpot World™ - Casino Slots,268913,,
Mad Hook,4.40466,4.40466,12+,819766272,FALSE,12,0,6014,2018-08-31T09:17:43Z,Highway Drifter,53655,,
Office Create Corp.,3.97465,3.97465,4+,374832128,TRUE,13,0,6014,2022-06-17T07:00:00Z,Cooking Mama: Cuisine!,355,,
Jose Dias,3.65306,3.65306,4+,329049088,FALSE,12.5,0,6014,2023-03-04T08:00:00Z,Car'n Click,49,,
Solid Games,4.77447,4.77447,4+,163122176,FALSE,12,0,6014,2024-02-02T08:00:00Z,Dam Builder 3D,235,,
Deepak Gurijala,4.53906,4.53906,12+,427231232,FALSE,12,0,6014,2023-02-04T08:00:00Z,Military Academy 3D,5697,,
"HIGGS TECHNOLOGY CO., LIMITED",4.71513,4.71513,12+,284375040,FALSE,13,0,6014,2021-11-24T08:00:00Z,Bubble Boxes : Match 3D,8467,,
"BUILDING-BLOCKS NETWORK TECHNOLOGY CO.,LIMITED",4.67333,4.67333,12+,1555332096,TRUE,12,0,6014,2023-09-05T07:00:00Z,Puzzles & Chaos: Frozen Castle,4396,,
SUPERSONIC STUDIOS LTD,4.54143,4.54143,12+,840472576,FALSE,11,0,6014,2022-01-26T08:00:00Z,Become a Queen,108516,,
Essam Zahid,4.23416,4.23416,4+,568574976,FALSE,11,0,6014,2022-10-16T07:00:00Z,Car Driving Stunt Racing Games,4971,,
Miniclip.com,4.64984,4.64984,4+,530422784,FALSE,12,0,6014,2020-09-22T07:00:00Z,Mini Football - Soccer game,157212,,
Zeroo Gravity Games LLC,4.74348,4.74348,17+,356941824,FALSE,10,0,6014,2020-03-28T07:00:00Z,Cash Tornado™ Slots - Casino,100356,,
nanobitsoftware.com,4.70341,4.70341,12+,353179648,FALSE,12,0,6014,2015-04-30T10:47:59Z,Hollywood Story®: Fashion Star,95967,,
Kiary Games Ltd,4.76173,4.76173,4+,633139200,TRUE,12,0,6014,2021-04-07T07:00:00Z,Tiny Room Story: Town Mystery,7110,,
Longwind Studio,4.9156,4.9156,12+,229300224,FALSE,12,0,6014,2021-11-24T08:00:00Z,Ball Sort - Color Puzzle Games,34051,,
EVOLVE TECHNOLOGIES GROUP LIMITED,4.71582,4.71582,17+,214746112,FALSE,12,0,6014,2023-12-18T08:00:00Z,Golden Clover - LushSpire,2706,,
AI Games FZ,4.68916,4.68916,12+,198167552,FALSE,13,0,6014,2022-04-13T07:00:00Z,Spot The Hidden Differences,98749,,
ponos corporation,4.51129,4.51129,9+,208347136,FALSE,12,0,6014,2014-09-17T03:15:18Z,The Battle Cats,35242,,
Voodoo,4.54502,4.54502,12+,183503872,FALSE,11,0,6014,2017-10-11T12:56:12Z,Dune!,510450,,
ADONE PTE. LTD.,4.79014,4.79014,4+,205681664,FALSE,12,0,6014,2023-12-03T08:00:00Z,Traffic Hour - Car Escape,2292,,
"GOODROID,Inc.",4.46993,4.46993,4+,341015552,FALSE,12,0,6014,2021-10-19T07:00:00Z,Hospital Escaper,25904,,
CarX Technologies,4.59661,4.59661,4+,3036991488,TRUE,11,0,6014,2018-12-04T20:41:05Z,CarX Drift Racing 2,33300,,
games mint,4.04348,4.04348,17+,158054400,FALSE,12,0,6014,2023-12-28T08:00:00Z,Solitaire Classic Game by Mint,23,,
Mad Brain Games LTD,4.55687,4.55687,4+,225140736,TRUE,13,0,6014,2020-03-09T07:00:00Z,Word Farm Adventure,2277,,
IVYMOBILE INTERNATIONAL ENTERPRISE LIMITED,4.93886,4.93886,4+,307812352,FALSE,12,0,6014,2022-03-25T07:00:00Z,Magicabin,4040,,
Moon Active,4.56585,4.56585,12+,304402432,FALSE,12.5,0,6014,2021-07-07T07:00:00Z,Zen Match - Relaxing Puzzle,233303,,
Doan Le Quyen,4.44961,4.44961,4+,182721536,FALSE,12,0,6014,2018-12-20T00:42:09Z,Music Tiles 2 - Fun Piano Game,6330,,
Tiny Games,4.26513,4.26513,4+,128045056,TRUE,13,0,6014,2013-09-24T22:26:52Z,Cookie Clickers,3915,,
Bolga Games,4.57673,4.57673,12+,368964608,FALSE,12.4,0,6014,2021-04-21T07:00:00Z,Judgment Day: Angel of God,61573,,
ONESOFT GLOBAL PTE. LTD.,2.33333,2.33333,17+,353192960,TRUE,12,0,6014,2024-01-31T08:00:00Z,"Wood Nuts, Bolts and Screws",3,,
PikPok,4.74754,4.74754,17+,1836144640,TRUE,13,0,6014,2017-10-11T10:56:03Z,Into the Dead 2,99772,,
Easybrain,4.56426,4.56426,12+,154930176,FALSE,14,0,6014,2022-12-18T08:00:00Z,Backgammon - Board Games,32031,,
MIDNIGHT GAMES S.R.L.,4.53064,4.53064,12+,1445967872,FALSE,12,0,6014,2019-08-17T07:00:00Z,Hashiriya Drifter: Car Games,136473,,
Swift Games UG,4.86681,4.86681,12+,553371648,FALSE,15.2,0,6014,2022-09-23T07:00:00Z,Heroes vs. Hordes: Survivor,18997,,
WARGAMING Group Limited,4.83833,4.83833,4+,432091136,FALSE,12.4,0,6014,2020-03-11T07:00:00Z,Bowling Crew,67059,,
"PeopleFun, Inc.",4.25915,4.25915,17+,227026944,TRUE,12,0,6014,2018-01-06T01:49:56Z,Bricks n Balls,76095,,
BANDAI NAMCO Entertainment America Inc.,4.43722,4.43722,4+,436068352,TRUE,12,0,6014,2008-10-18T06:02:17Z,PAC-MAN,60693,,
AI Games FZ,4.53867,4.53867,12+,297495552,FALSE,13,0,6014,2021-03-14T08:00:00Z,Paper Fold,305608,,
Lazy Lab LTD,4.50059,4.50059,17+,284794880,FALSE,13,0,6014,2021-10-24T07:00:00Z,PP:Anime Girls adult sim games,7629,,
SpinX Games Limited,4.70878,4.70878,17+,252734464,FALSE,12,0,6014,2023-09-11T07:00:00Z,Cash Rally - Slots Casino Game,3094,,
Essam Zahid,4.09482,4.09482,12+,548118528,FALSE,12,0,6014,2022-12-02T08:00:00Z,City Gangster Crime Car Games,1255,,
WGT,4.5061,4.5061,4+,258456576,TRUE,12,0,6014,2013-10-16T07:50:56Z,WGT Golf,103729,,
Illusion Labs,4.74469,4.74469,4+,1229740032,FALSE,11,0,6014,2018-04-11T09:28:19Z,Touchgrind BMX 2,121475,,
GAMEHAUS LIMITED,4.59928,4.59928,17+,168710144,FALSE,12,0,6014,2021-03-26T07:00:00Z,Whispers - Interactive Stories,29889,,
MADFATCAT,4.58247,4.58247,4+,387159040,FALSE,12,0,6014,2018-08-02T05:23:28Z,Bomber Ace: WW2 war plane game,3104,,
NETEASE INTERACTIVE ENTERTAINMENT PTE. LTD,4.67875,4.67875,17+,4335050752,TRUE,10,0,6014,2022-08-31T07:00:00Z,Lost Light™: PC Available,30149,,
GAMETION GLOBAL TECHNOLOGIES PTE LIMITED,3.81371,3.81371,4+,190069760,TRUE,11,0,6014,2016-02-20T21:07:16Z,Ludo King,16893,,
AXLEBOLT LTD,4.4524,4.4524,17+,2738551808,TRUE,13,0,6014,2018-03-28T15:55:15Z,Standoff 2,64250,,
Vuong Can Quoc,4.7079,4.7079,9+,263808000,FALSE,12,0,6014,2024-01-12T08:00:00Z,DOP Fun: Delete One Part,291,,
Artifex Mundi S.A.,4.57731,4.57731,12+,230921216,FALSE,11,0,6014,2020-09-02T07:00:00Z,Unsolved: Hidden Mystery Games,16492,,
ChillGaming,4.07789,4.07789,17+,2201981952,FALSE,14,0,6014,2022-04-30T07:00:00Z,One State RP・Open World Online,2606,,
Nuverse,4.77093,4.77093,9+,271028224,FALSE,11,0,6014,2022-10-18T07:00:00Z,MARVEL SNAP,108546,,
Cheetah Technology Corporation Limited,4.38496,4.38496,12+,756094976,FALSE,12,0,6014,2016-01-20T07:35:28Z,Rolling Sky,77439,,
IGG.COM,4.69649,4.69649,12+,2018230272,FALSE,12,0,6014,2021-09-15T07:00:00Z,Doomsday: Last Survivors,45919,,
Freeplay LLC,4.56254,4.56254,12+,181468160,FALSE,12,0,6014,2021-07-14T07:00:00Z,Fidget Toys Trading: 3D Pop It,70920,,
Voodoo,4.64642,4.64642,17+,524967936,FALSE,13,0,6014,2023-06-27T07:00:00Z,Sniper Siege: Defend & Destroy,14073,,
Voodoo,4.67163,4.67163,12+,440779776,FALSE,13,0,6014,2021-06-21T07:00:00Z,Collect Em All! Clear the Dots,512025,,
Hong Son Truong,4.07143,4.07143,4+,208846848,FALSE,12,0,6014,2023-11-29T08:00:00Z,DIY Boba: Bubble Tea Simulator,14,,
Panoramik Games,4.09638,4.09638,9+,558564352,TRUE,12.2,0,6014,2017-09-13T16:03:56Z,Mighty Party: Battle Heroes,23481,,
